NewCreditCustomer,Age,Gender,Country,Amount,Interest,LoanDuration,MonthlyPayment,MonthlyPaymentDay,Education,HomeOwnershipType,IncomeTotal,LiabilitiesTotal,ProbabilityOfDefault,PrincipalBalance
TRUE,32,0,NL,1144,11.06,60,26,24,-1,3,2300,18.58,8.316956099653543e-5,1144
FALSE,52,0,FI,3835,19.32,60,99,18,5,3,7000,457.78,0.0974334180355072,3795.99
FALSE,56,0,FI,4249,15.17,60,101,18,5,1,2900,595,0.0209598131477832,4179.03
FALSE,28,0,NL,104,11.08,60,2,1,-1,3,2600,262.48,0.0061979702791726,104
TRUE,25,0,FI,1969,19.33,60,51,1,3,10,1800,0,0.171213150024414,1969
TRUE,36,0,NL,3848,10.59,48,101,26,-1,1,3500,850,0.0136627212267988,3848
TRUE,28,0,FI,932,19.32,60,24,18,3,1,15000,80,0.1507361233234405,922.52
TRUE,35,0,FI,103,19.31,60,3,13,3,1,2000,270.18,0.0691080689430236,101.95
TRUE,43,0,FI,4249,19.34,60,110,4,5,8,5000,694.94,0.0702132210135459,4249
FALSE,37,1,EE,956,36.36,60,35,13,5,3,2000,538.27,0.1628235433072275,949.28
TRUE,26,0,FI,310,17.31,24,15,18,3,3,2200,684.13,0.0526322275400161,299.06
TRUE,22,0,FI,1969,19.32,60,51,19,5,1,2000,450,0.1270011514425277,1969
FALSE,48,1,FI,4249,15.18,60,101,16,4,3,2500,207.57,0.05309334769845,4201.02
TRUE,37,0,FI,310,19.34,60,8,1,3,3,5000,481.55,0.0554448515176773,310
TRUE,33,1,FI,103,19.27,12,9,1,5,3,2200,518.41,0.0503357388079166,103
TRUE,41,2,NL,208,10.6,48,5,1,-1,1,3200,126.09,0.0043050179636685,208
TRUE,23,1,FI,2591,15.19,60,62,1,3,3,1800,704.21,0.0626985654234886,2591
FALSE,43,1,FI,518,19.34,60,13,3,3,3,3100,825.92,0.0609586089849472,518
FALSE,43,1,FI,103,15.06,12,9,18,5,1,4969,460,0.0197746790945529,94.99
FALSE,25,1,FI,1036,19.32,60,27,18,3,3,1697.51,190.66,0.0812902674078941,1036
TRUE,32,0,NL,312,11.07,60,7,1,-1,2,3100,32.53,8.316956099653543e-5,312
FALSE,28,1,FI,414,19.32,60,11,16,5,3,2700,768.91,0.0398842804133892,409.79
TRUE,20,1,EE,3934,34.3,36,180,8,4,1,1300,73.95,0.1472316861994454,3934
TRUE,31,1,NL,1560,11.06,60,35,25,-1,1,2551,447,0.0136627212267988,1560
FALSE,67,1,FI,414,15.18,36,14,6,3,3,1675,712,0.0504663959145545,414
TRUE,40,0,EE,1275,19.46,24,68,13,1,1,1400,350,0.0616226734193604,1230.47
FALSE,26,1,FI,4249,15.19,60,101,1,3,8,2069,526.69,0.0734926164150238,1749
TRUE,35,1,FI,4249,17.37,60,106,2,3,3,2000,218,0.1370000541210174,4249
FALSE,46,0,EE,531,34.39,60,19,13,3,3,1500,140.29,0.1432362424596732,527.09
FALSE,69,1,FI,3835,15.15,18,239,6,5,3,4013.75,678.2,0.0808662250638008,3821.74
TRUE,42,0,NL,7904,11.06,60,176,11,-1,1,3000,0,0.009197657621605,7803.43
FALSE,43,1,FI,103,15.19,60,2,10,3,3,1260,55.02,0.1270764321088791,103
FALSE,30,0,FI,4249,19.32,60,110,13,4,3,1800,169.21,0.0772143378853797,4205.78
FALSE,26,1,FI,310,19.17,12,29,18,5,3,2800,293.34,0.0819465592503547,286.31
TRUE,35,1,NL,6240,11.07,60,139,1,-1,1,3000,106.53,3.85530201444e-4,6240
TRUE,31,0,NL,1144,11.07,60,26,26,-1,3,2773,0,0.0781323866819876,1144
TRUE,29,0,FI,207,17.35,60,5,18,3,3,2400,410.94,0.0985708758234977,204.79
TRUE,64,1,EE,10313,20.25,66,285,8,4,1,1500,61,0.0757476978036736,10313
TRUE,40,1,FI,3627,17.35,60,90,18,5,1,2000,184.85,0.0296789482235908,3253.54
TRUE,32,0,NL,1248,11.07,60,28,1,-1,1,2450,147.5,0.0061979702791726,1248
FALSE,57,1,NL,520,11.06,60,12,24,-1,1,2600,158.6,0.0081083151367315,520
FALSE,40,1,EE,212,24.09,18,15,11,3,3,2100,908.59,0.0651153048373496,201.94
TRUE,33,0,FI,4249,17.37,60,106,8,3,3,2500,0,0.1027033552527427,4249
FALSE,42,0,FI,103,19.31,60,3,18,3,1,2100,89.65,0.0508969537913799,101.95
TRUE,35,0,FI,103,19.31,60,3,18,1,1,4500,693.89,0.05371905118227,101.95
FALSE,32,0,FI,1554,19.34,60,40,3,3,2,1900,117.33,0.1320408433675766,1554
TRUE,23,0,FI,932,19.34,60,24,2,3,3,4100,0,0.2320276200771332,932
FALSE,28,0,FI,1036,15.16,18,65,2,5,3,2400,150,0.0224671773612499,1036
FALSE,22,1,FI,4249,17.35,60,106,25,3,3,2800,100,0.0566617026925087,4249
TRUE,44,2,NL,5928,11.07,60,132,1,-1,2,7500,0,0.0264509293811228,5928
FALSE,38,0,NL,1144,11.07,60,26,27,-1,1,2800,309.86,8.316956099653543e-5,1144
TRUE,30,0,FI,518,19.29,30,22,13,3,1,2400,355.88,0.036602359265089,504.34
TRUE,53,0,FI,1243,13.04,60,28,18,5,1,3995,225,0.0650257840752601,0
TRUE,25,0,FI,4249,15.19,60,101,3,3,3,2000,5.96,0.0912006720900535,4249
FALSE,29,1,FI,207,19.32,60,5,11,3,3,2300,606.99,0.0104220453649759,204.89
TRUE,38,2,NL,2392,11.06,60,53,23,-1,1,1698,153.26,0.0025833272704827,2392
TRUE,24,0,FI,1036,19.28,24,52,13,3,3,2500,309.61,0.1794265955686569,1000.1
FALSE,36,0,NL,104,10.85,54,2,1,-1,1,2795,259.43,0.0011902992258743,104
TRUE,36,1,FI,4249,19.34,60,110,3,3,1,3000,0,0.1104234606027603,4249
TRUE,31,0,FI,4249,17.37,60,106,2,3,3,2500,320.48,0.0524657256901264,4249
TRUE,32,0,NL,624,10.59,48,16,26,-1,1,3500,416.79,8.316956099653543e-5,624
FALSE,29,0,FI,1658,15.19,60,39,3,3,1,3400,1237,0.0242053009569644,1658
TRUE,22,1,FI,1036,19.32,60,27,18,5,3,2359,0,0.164246380329132,467.47
FALSE,43,0,NL,3120,11.06,60,70,24,-1,1,2980,123.23,8.316956099653543e-5,3120
FALSE,34,1,FI,207,19.28,24,10,16,3,1,2400,742.16,0.0521389432251453,199.83
FALSE,45,0,FI,518,15.19,60,12,3,3,1,2100,898.44,0.0754758343100547,518
TRUE,40,1,FI,4249,19.34,60,110,4,3,3,2200,0,0.0506204143166542,4249
FALSE,53,1,FI,1554,17.37,60,39,4,1,3,1150,240.89,0.0271137077361345,1554
TRUE,37,0,FI,1243,19.2,12,114,17,4,3,3800,132.14,0.0405966416001319,1148.03
TRUE,47,0,NL,5928,11.07,60,132,1,-1,2,3100,520,0.0277981984712913,5928
TRUE,25,1,EE,106,29.25,54,4,13,3,2,1200,263.05,0.1150846486040893,104.95
TRUE,30,1,FI,4146,17.37,60,103,1,5,3,1500,0,0.0783713459968566,4146
FALSE,55,0,EE,3827,19.51,84,93,15,4,1,1100,195.5,0.0583452484985031,3803.96
TRUE,26,2,NL,4680,11.07,60,104,1,-1,2,2150,0,0.0413439906230446,4680
TRUE,55,1,NL,6968,11.06,60,156,24,-1,1,1450,0,0.0110723676303502,6968
TRUE,30,1,FI,4249,17.35,60,106,18,3,3,2200,696,0.1190019845962524,4249
TRUE,39,0,EE,956,25.54,60,30,4,5,1,1330,122.03,0.0230449616116198,956
FALSE,45,0,FI,1347,19.34,60,35,1,5,2,2100,339.2,0.0336006842553615,1347
TRUE,62,1,FI,725,19.32,60,19,18,3,1,2500,522.22,0.1360649168491363,717.62
FALSE,39,0,EE,531,33.08,60,19,11,1,10,1000,335,0.0703791973920614,526.98
FALSE,36,0,FI,103,15.17,60,2,13,4,10,2400,129.53,0.0176564510911703,101.84
TRUE,26,0,FI,103,19.32,60,3,26,1,3,2400,218.63,0.0671895593404769,0
TRUE,38,0,EE,1063,31.35,24,62,23,3,2,763,216.06,0.1494336229235042,1063
FALSE,43,1,FI,1036,19.32,60,27,22,5,3,3000,409.58,0.0194436237215995,1025.46
TRUE,42,0,FI,4249,19.32,60,110,12,1,3,2400,0,0.098267063498497,4205.78
TRUE,39,0,EE,9994,21.9,84,255,8,3,8,2500,500,0.0969512201587208,9994
TRUE,29,0,FI,1554,17.34,18,98,2,3,2,1836.6,380.7,0.0748468935489654,1554
TRUE,21,0,NL,416,11.06,60,9,25,-1,1,1800,16.37,0.1043809334938713,416
FALSE,32,0,FI,1554,17.36,24,77,3,3,3,3200,1422,0.0375667810440063,1554
TRUE,33,1,FI,1865,19.34,60,48,3,3,3,2200,296.29,0.1138587743043899,1865
TRUE,23,1,EE,3721,23.08,60,113,13,3,2,1650,327,0.1189184736381553,3685.44
FALSE,64,0,FI,3938,19.34,60,102,3,1,3,1350,330.97,0.0849009826779365,3938
FALSE,46,0,NL,2392,12.16,117,25,1,-1,2,2920,284.4,0.0011902992258743,2392
TRUE,34,0,NL,2600,11.07,60,58,1,-1,1,2466,220.44,8.316956099653543e-5,2600
FALSE,60,1,EE,1063,25.52,84,29,13,4,1,1000,380.68,0.0524933978028994,1057.81
FALSE,48,1,FI,1036,19.33,114,16,13,3,3,1900,291.5,0.1315212696790695,1032.37
FALSE,44,1,FI,414,19.34,60,11,3,3,3,2800,337.63,0.0597435906529426,414
FALSE,38,0,FI,4249,15.17,60,101,18,5,3,3700,1447,0.0446531884372234,4201.02
TRUE,38,0,FI,310,19.27,24,16,18,5,3,4000,779.07,0.0270870830863714,299.26
FALSE,67,0,FI,4249,15.19,42,131,2,5,1,12500,0,0.0398155190050601,4249
FALSE,45,1,FI,310,17.35,60,8,18,5,3,2800,619.69,0.0986679419875145,306.69
TRUE,24,0,FI,310,19.32,60,8,18,5,10,2100,17.87,0.0937415435910224,306.85
TRUE,27,1,FI,4249,17.35,60,106,18,3,1,6000,0,0.0798966363072395,4249
TRUE,19,1,EE,106,36.94,54,4,1,4,2,1000,162.78,0.2442626612777002,106
FALSE,28,0,NL,3432,11.06,60,77,25,-1,3,4063,745.32,0.0011577075198946,3432
FALSE,34,1,FI,310,17.35,60,8,23,3,3,3200,1120.31,0.0486103259027004,310
TRUE,39,1,FI,207,15.06,12,19,18,3,3,2300,250,0.0503286346793174,190.9
TRUE,52,1,FI,4249,19.34,60,110,6,4,3,1302,44,0.0738740712404251,4249
FALSE,33,1,FI,518,19.32,60,13,18,1,3,2500,239.18,0.0835796147584915,512.73
FALSE,34,1,FI,621,15.06,12,56,19,3,3,2500,0,0.0557550229132175,572.71
TRUE,47,0,FI,4249,13.03,60,97,18,1,1,2400,120,0.0649689212441444,4093.85
FALSE,27,0,FI,310,19.34,60,8,1,3,3,1900,239.47,0.0865737497806549,310
FALSE,24,1,FI,4249,19.34,60,110,3,5,3,3000,1.72,0.05170414224267,4249
TRUE,24,0,FI,310,19.32,60,8,17,3,3,2300,158.92,0.2179226875305176,304.33
TRUE,25,0,EE,318,27.87,18,22,11,4,10,1338,149,0.1057196573403217,303.26
TRUE,40,1,FI,207,19.17,12,19,18,3,3,2850,228,0.0518928356468677,0
TRUE,28,0,FI,4249,19.32,60,110,19,3,3,3500,614.14,0.0812753438949585,4201.6
TRUE,48,0,FI,4249,19.32,60,110,18,5,3,3600,920,0.0985926762223243,4205.78
TRUE,28,0,FI,2591,19.31,42,85,18,5,1,2053,130,0.0761888101696968,2546.91
TRUE,65,1,FI,4249,17.37,60,106,3,5,3,2350,306.7,0.0487873516976833,4249
TRUE,18,0,EE,425,29.29,60,14,8,1,3,1800,182.87,0.1770237782535049,425
TRUE,23,0,FI,2073,17.35,60,52,12,3,3,2600,480,0.0455785579979419,2050.84
FALSE,33,0,FI,1036,19.32,60,27,18,3,10,2700,942.05,0.0588680543005466,1025.46
FALSE,34,0,FI,414,19.32,60,11,18,1,3,3050,321.12,0.0774073153734207,409.79
TRUE,52,0,NL,7904,11.07,60,176,1,-1,1,3600,0,0.0104743260900795,7904
TRUE,27,0,FI,414,19.32,60,11,18,3,2,3400,95.52,0.123568370938301,409.79
TRUE,35,2,NL,2184,11.07,60,49,1,-1,2,3200,0,0.0288124029718078,2184
TRUE,50,1,NL,2808,11.07,60,63,26,-1,1,3100,113.77,0.0104743260900795,2808
FALSE,22,1,EE,212,36.4,48,9,3,4,3,1400,108.89,0.2459970322830259,212
TRUE,43,0,FI,4249,19.34,60,110,1,3,3,2442,56.61,0.0822391510009765,4249
FALSE,49,0,FI,4249,19.34,60,110,4,5,1,3200,113.99,0.0733297243714332,4249
FALSE,32,0,FI,4249,19.34,60,110,4,3,3,3750,239.11,0.0862074643373489,4249
TRUE,24,0,NL,1456,10.6,48,38,11,-1,3,1896,0,0.1091247389025396,1456
TRUE,61,2,NL,5928,10.59,48,155,26,-1,2,2148,0,0.0042970365417193,5928
TRUE,41,1,FI,310,15.17,60,7,18,3,1,1400,493.74,0.0316803939640522,306.5
TRUE,34,1,FI,4249,17.36,60,106,1,3,1,3400,876.38,0.0606042183935642,4249
TRUE,62,1,FI,207,19.32,60,5,18,4,1,2800,1093.79,0.0336994305253028,200.92
TRUE,33,0,EE,1063,36.36,60,39,23,4,3,1500,0,0.2500627295447329,1063
FALSE,48,0,FI,103,17.37,60,3,6,1,3,2200,586.84,0.0157130733132362,103
TRUE,26,2,NL,104,10.59,48,3,16,-1,1,2185.25,55.46,0.0201320100584449,102.23
FALSE,21,1,FI,6150,15.19,60,146,2,4,3,2800,316,0.0293774586170911,6150
FALSE,42,0,NL,1560,11.07,60,35,1,-1,2,2900,27.3,4.335187262332e-4,1560
TRUE,37,0,NL,624,10.59,48,16,24,-1,3,3200,0,0.0302688948445381,624
TRUE,51,1,FI,2073,13.04,60,47,17,3,2,2100,160.35,0.0291214454919099,2025.6
FALSE,44,1,FI,829,19.34,60,21,8,5,1,4200,1171.31,0.0121087385341525,829
TRUE,32,0,FI,207,19.34,60,5,1,3,3,2100,27.85,0.1156664714217186,207
FALSE,32,0,EE,212,34.38,54,8,18,3,3,1700,141.48,0.1320226665243895,210.1
FALSE,28,0,NL,936,11.07,60,21,1,-1,1,2800,92.19,0.0011902992258743,936
FALSE,39,0,FI,518,19.31,18,33,3,5,1,2667,1273.91,0.0108331497758626,518
TRUE,26,1,NL,5928,11.07,60,132,1,-1,2,3200,234.67,3.85530201444e-4,5928
TRUE,37,0,FI,518,17.37,60,13,10,1,1,2200,471.47,0.0698668137192726,517.32
TRUE,33,1,FI,2798,15.19,60,67,3,1,3,2300,56.61,0.0949617326259613,2798
TRUE,23,0,FI,725,19.27,24,36,12,5,3,1969,111.28,0.0935715436935424,699.87
TRUE,33,0,FI,2073,17.27,18,131,18,3,10,2900,60,0.094154462218284607,1971.08
TRUE,35,1,FI,103,19.31,60,3,18,5,1,3000,1080,0.2021893113851547,101.95
FALSE,25,0,FI,518,19.32,60,13,17,5,3,2300,207.68,0.0287438966333866,512.73
TRUE,35,0,FI,1036,15.06,12,94,18,3,1,2700,700,0.0314127393066883,955.44
FALSE,29,1,EE,11695,21.9,54,369,3,5,3,1810,460,0.0494687741695325,11695
FALSE,31,0,FI,1451,19.32,60,37,16,1,1,5000,519.29,0.0496817044913768,1436.24
TRUE,52,0,FI,725,19.34,60,19,1,3,1,2400,208.92,0.0730137974023819,725
FALSE,46,0,FI,103,19.32,60,3,19,5,3,2470,1613.25,0.0717514678835868,101.95
TRUE,25,1,FI,103,19.31,60,3,18,5,3,1900,236.06,0.0604571551084518,101.95
FALSE,45,0,NL,208,11.06,60,5,25,-1,1,4207.86,864.3,0.0011902992258743,208
TRUE,23,0,FI,1243,19.31,18,80,3,4,3,2300,195.23,0.0663983076810836,1243
FALSE,31,1,FI,621,17.37,60,15,3,4,10,1800,638.49,0.0588164404034614,621
TRUE,57,1,FI,1036,19.32,60,27,23,4,3,2500,160,0.0469795614480972,1036
TRUE,28,0,NL,4992,10.6,48,131,1,-1,1,2300,0,0.033617141764947,4992
FALSE,29,0,FI,518,17.35,60,13,12,3,1,5000,172.82,0.0632094517350196,512.46
FALSE,46,1,FI,932,19.34,60,24,9,3,3,1500,0,0.2091518640518188,932
TRUE,34,0,FI,4146,19.32,60,107,22,3,3,4000,0,0.0731952339410781,4103.82
TRUE,24,0,FI,518,17.22,12,47,18,1,2,2000,60,0.0749517604708671,478.09
TRUE,27,1,FI,4249,19.32,60,110,13,5,3,2000,0,0.0881710425019264,4205.78
FALSE,28,1,FI,4249,15.19,60,101,3,3,3,2150,298.89,0.0947932675480842,4249
TRUE,19,1,FI,932,17.34,12,85,3,3,3,1800,0,0.0957863628864288,932
FALSE,57,0,FI,1451,15.16,24,70,1,3,1,1900,186.83,0.0725066363811492,1451
FALSE,22,0,EE,106,27.89,18,7,13,4,3,1500,96.95,0.0865105708095671,101.09
TRUE,25,1,EE,4253,29.25,60,141,13,3,2,1200,266.75,0.1323405699322375,4217.8
FALSE,64,1,FI,1969,15.19,60,47,5,3,1,2280,1128.89,0.0424120277166366,1969
TRUE,49,1,FI,4249,19.32,60,110,23,5,1,2500,300,0.1047375500202179,4249
FALSE,31,1,NL,1560,10.59,48,41,26,-1,1,3150,126.65,8.316956099653543e-5,1560
FALSE,37,0,FI,1969,19.32,60,51,18,3,1,2700,266.91,0.0599781051278114,1948.97
FALSE,43,1,FI,207,17.32,12,19,6,5,3,1900,342.43,0.0229253713041543,207
FALSE,32,1,FI,207,19.32,60,5,21,3,1,2700,319.39,0.0435232669115066,204.49
FALSE,30,1,FI,1036,19.18,12,95,15,5,3,2400,75.97,0.0746390745043754,956.84
FALSE,33,0,FI,414,19.32,60,11,25,3,3,2000,315.55,0.0795869603753089,414
TRUE,46,0,FI,10150,15.19,60,241,4,3,10,2500,700,0.021729502826929,10150
FALSE,29,1,FI,4249,15.17,54,109,18,4,10,2000,0,0.0483313091099262,4193.42
TRUE,30,1,FI,4249,17.36,60,106,1,5,3,1500,115.19,0.0783713459968566,4249
TRUE,39,0,EE,2126,26.76,60,68,26,4,3,1500,74.57,0.1709290683526455,2126
TRUE,47,0,FI,725,17.35,60,18,18,3,10,3400,453.37,0.1175322830677032,717.25
FALSE,37,1,FI,829,19.3,36,30,18,5,10,2350,240.56,0.0198038574308156,811.68
TRUE,46,0,NL,9984,11.07,60,223,26,-1,3,2583,0,0.0042970365417193,9984
TRUE,22,1,FI,4249,19.32,60,110,18,5,3,2000,362.22,0.1040001809597015,4205.78
FALSE,31,1,EE,1063,33.13,60,37,3,4,8,1500,811.74,0.0878788787010842,1063
TRUE,37,0,FI,4249,15.17,60,101,18,3,3,2431,1144.47,0.0700064152479171,4201.02
TRUE,28,2,NL,1040,10.59,48,27,24,-1,2,3000,0,0.0136627212267988,1040
FALSE,36,0,FI,207,19.34,60,5,1,3,3,2500,408.75,0.059466615319252,207
FALSE,65,1,FI,1554,15.18,60,37,23,5,1,3100,447.62,0.0217155441641807,1554
FALSE,46,0,FI,103,19.32,60,3,19,5,3,2470,1616.21,0.0717514678835868,101.95
TRUE,36,1,EE,318,29.2,30,16,13,1,10,900,287.85,0.1274556880352988,310.36
TRUE,48,1,FI,2591,19.32,60,67,17,5,3,3400,1826.72,0.034035462886095,2564.64
FALSE,41,1,EE,8612,36.36,60,315,14,4,1,2200,94.32,0.1287112983086113,8551.43
FALSE,29,0,FI,310,19.32,60,8,18,3,3,2500,116,0.0414787083864212,306.85
TRUE,57,0,FI,414,17.24,12,38,22,3,1,2300,589.55,0.024285614490509,382.1
FALSE,22,1,NL,520,11.07,60,12,1,-1,1,2350,246.08,0.0011902992258743,520
TRUE,45,0,EE,744,19.53,60,21,8,4,1,1400,121,0.0242067901026784,744
FALSE,46,1,FI,3109,19.32,60,80,18,5,10,3500,1991.53,0.0346919558942317,3077.37
TRUE,21,0,FI,1243,17.22,12,113,18,3,2,1700,100,0.1239524483680725,1147.24
TRUE,47,2,NL,2912,11.08,60,65,9,-1,3,2200,0,0.0560527189193077,2912
TRUE,19,1,FI,932,19.28,24,47,13,3,3,500,0,0.1708950698375702,899.7
TRUE,28,0,FI,1036,19.18,12,95,18,3,3,2200,46.65,0.0305310226976871,956.84
TRUE,34,1,FI,4249,13.05,60,97,12,3,10,2250,400,0.0563130378723144,4249
TRUE,30,0,FI,4249,19.34,60,110,3,3,3,2450,167.28,0.0637300759553909,4249
FALSE,67,1,FI,2487,19.33,42,81,6,3,3,3200,227.35,0.1192205920815467,2487
TRUE,40,2,NL,3120,11.07,60,70,26,-1,2,3000,181,0.0104743260900795,3120
TRUE,27,0,FI,932,17.35,60,23,18,3,3,2000,680,0.2108189165592193,922.04
TRUE,42,1,FI,310,17.35,60,8,18,5,3,2816,843.08,0.0573319494724273,306.69
TRUE,41,1,FI,414,15.17,60,10,18,3,1,1400,502.07,0.0316803939640522,409.32
FALSE,23,0,FI,621,19.32,60,16,18,3,3,2500,648.48,0.0618400797247886,614.68
FALSE,35,0,FI,932,19.17,12,86,12,5,1,3600,503.19,0.03955789655447,860.79
FALSE,33,0,FI,207,19.32,60,5,15,5,3,2500,961.71,0.0642796605825424,204.89
FALSE,31,1,FI,103,15.15,24,5,16,5,10,2250,1437.73,0.0150085855275392,99.29
TRUE,26,1,NL,936,10.59,48,25,25,-1,3,2580,21.87,0.0011902992258743,936
TRUE,51,1,NL,3120,11.07,60,70,1,-1,2,2400,169.66,0.0042970365417193,3120
TRUE,28,1,EE,637,24.15,12,62,2,5,2,1845,407.13,0.2011942146134422,0
TRUE,43,0,NL,104,11.07,60,2,26,-1,1,1600,15.17,0.0237637694399212,104
FALSE,58,1,FI,829,17.35,60,21,18,5,3,3000,1053.26,0.1078289225697517,818.76
TRUE,40,0,FI,1036,19.33,24,52,2,4,3,2000,350,0.184713989496231,1036
FALSE,29,1,FI,4146,17.37,60,103,1,3,3,2500,430,0.0773704648017883,4146
TRUE,24,0,EE,2977,23.1,54,96,13,4,2,2400,980.2,0.1066606471977928,2977
TRUE,49,1,FI,4249,13.05,60,97,10,3,3,1250,93,0.0283465087413787,4249
FALSE,31,1,FI,103,15.15,24,5,16,5,10,2250,1443.03,0.0150085855275392,99.29
FALSE,41,1,FI,1554,19.34,60,40,3,3,1,2700,769.1,0.0620555095374584,1554
FALSE,57,1,FI,1036,19.32,60,27,17,4,3,3700,418.68,0.0572168380022048,1025.46
FALSE,43,1,FI,1865,17.35,60,46,17,3,3,2686,1399.29,0.1054685041308403,1845.07
FALSE,38,0,FI,414,19.17,12,38,18,5,3,3100,454.68,0.0764023810625076,382.37
FALSE,29,0,FI,1036,15.18,60,25,18,3,3,2500,327.62,0.0890037566423416,1024.3
TRUE,39,1,FI,4249,19.34,60,110,3,1,3,2690,0,0.1067026183009147,4249
FALSE,31,1,FI,207,15.15,24,10,16,5,10,2250,1448.33,0.0150085855275392,199.55
FALSE,29,1,FI,207,19.32,60,5,18,5,3,3270,485.3,0.1258438974618911,204.89
TRUE,46,1,FI,1140,17.35,60,28,18,3,3,1100,180.72,0.0977424383163452,1127.81
FALSE,38,1,FI,2073,19.32,60,54,11,4,8,3267,1148.12,0.0700241476297378,2051.91
FALSE,34,1,FI,414,19.32,60,11,15,3,3,1700,220.61,0.0745515450835228,409.79
TRUE,21,1,FI,4249,19.34,60,110,3,3,3,2700,122.22,0.0531348623335361,4249
FALSE,26,1,FI,310,17.25,12,28,13,5,2,3500,377.9,0.0231254193931818,285.73
FALSE,41,1,FI,2591,15.18,60,62,18,5,3,3300,711,0.0133848497644066,2561.74
TRUE,19,1,FI,207,19.17,12,19,18,4,3,1600,0,0.0708271861076355,191.18
TRUE,61,0,FI,4249,13.03,60,97,19,3,1,3200,235,0.024928631260991,0
TRUE,39,2,NL,4784,11.06,60,107,14,-1,1,2400,161.41,6.142256266638e-4,4651.84
TRUE,42,0,FI,4249,17.35,60,106,18,4,3,3500,0,0.1166500076651573,4203.58
FALSE,29,0,NL,2080,11.07,60,46,1,-1,1,2596.16,555.35,0.0011902992258743,2080
TRUE,36,0,FI,103,15.18,60,2,18,3,3,6500,1350,0.0158858336508274,0
TRUE,19,0,FI,518,17.35,12,47,10,1,10,2500,0,0.1752813458442688,518
TRUE,25,0,FI,518,19.34,60,13,3,3,3,2800,623.68,0.1116654425859451,518
FALSE,35,0,FI,103,15.18,60,2,17,5,3,3000,193.22,0.0383465997874736,101.84
FALSE,36,1,NL,208,11.06,60,5,22,-1,1,2500,81.3,0.0383862219202903,205.35
TRUE,52,1,NL,728,11.06,60,16,18,-1,1,3200,0,0.023880904404944,728
TRUE,55,1,NL,832,11.07,60,19,8,-1,1,2200,113.77,0.0264509293811228,832
TRUE,26,0,FI,1969,19.32,60,51,24,3,3,1900,420,0.127259150147438,1969
FALSE,38,1,FI,310,15.18,60,7,17,5,1,3300,241.24,0.0450049228966236,301.07
TRUE,27,0,NL,5928,11.07,60,132,1,-1,1,2178,0,0.0136627212267988,5928
TRUE,33,0,EE,531,19.53,84,13,8,4,1,1400,595.38,0.037894642614988,531
FALSE,33,0,FI,207,19.32,60,5,15,5,3,2500,967.67,0.0642796605825424,204.89
FALSE,47,1,FI,207,19.32,60,5,15,3,3,2500,164.8,0.0440177246928215,204.89
FALSE,37,0,FI,518,17.22,12,47,18,5,1,3200,500,0.0209571700543165,0
TRUE,49,2,NL,4680,11.07,60,104,26,-1,2,3565,150,0.0032193286778849,4680
TRUE,61,1,FI,4249,15.19,60,101,3,3,3,1780,197,0.0329156294465065,4249
FALSE,47,1,FI,2591,19.34,60,67,27,5,2,2316.8,396.6,0.1377925872802734,2591
TRUE,40,0,NL,936,11.06,60,21,24,-1,1,4000,130.04,0.0043050179636685,936
TRUE,18,0,FI,829,19.34,60,21,4,1,3,1200,2.98,0.2472553998231888,829
FALSE,26,1,FI,310,17.25,12,28,13,5,2,3500,406.18,0.0230607893317937,285.73
FALSE,25,1,FI,1554,19.33,60,40,1,3,10,2500,511.79,0.0531263500452041,1554
TRUE,32,0,NL,1352,11.07,60,30,1,-1,3,2500,151.91,0.0055126657265054,1352
TRUE,48,0,EE,14992,19.53,84,365,8,4,1,6900,1590,0.0320920652106577,14992
FALSE,26,1,EE,637,34.38,54,24,13,4,3,1400,348.66,0.1214276383406384,631.3
TRUE,41,0,FI,207,19.34,60,5,3,1,3,1700,4.77,0.0915414243936538,207
FALSE,31,1,FI,207,15.15,24,10,16,5,10,2250,1458.98,0.0150085855275392,199.55
FALSE,32,0,NL,7488,11.07,60,167,1,-1,1,2800,63.24,0.008776827780555,7488
TRUE,57,1,NL,3224,11.07,60,72,1,-1,1,2629,257.84,8.316956099653543e-5,3224
FALSE,30,0,FI,103,15.19,60,2,1,4,3,2300,401.1,0.0378827452659606,103
FALSE,32,0,NL,624,12.09,111,6,20,-1,1,3726,189.32,0.0055126657265054,624
FALSE,22,0,NL,1040,11.07,60,23,27,-1,1,2447,134.12,0.0083362171203413,1040
FALSE,41,0,EE,1063,24.19,84,28,13,3,3,3000,578.74,0.0574165926290893,1057.56
TRUE,40,1,NL,1040,11.07,60,23,1,-1,3,2860,70.01,0.0042970365417193,1040
TRUE,22,0,NL,624,10.6,48,16,1,-1,3,2200,44.12,0.0011577075198946,624
FALSE,52,0,FI,518,19.32,60,13,18,5,1,2700,26.89,0.0277686920017004,0
TRUE,23,2,NL,2600,11.07,60,58,1,-1,1,3000,0,0.0413439906230446,2600
FALSE,30,1,FI,2073,19.24,18,133,17,5,3,2300,303.27,0.0378509871661663,1972.39
TRUE,45,0,FI,414,19.32,60,11,13,5,1,2500,1207.28,0.0283424910157918,409.79
TRUE,36,0,NL,1560,11.07,60,35,1,-1,2,3000,391.83,0.0136627212267988,1560
TRUE,23,2,NL,1040,11.07,60,23,1,-1,1,3000,58.08,0.0413439906230446,1040
