rv_id,hv_id,target_id,msg_generation_time,msg_rcv_time,rv_msg_count,rv_wsm_data,rv_pos_x,rv_pos_y,rv_pos_z,rv_speed,rv_accel,rv_heading,rv_yaw_rate,rv_length,rv_width,rv_height,hv_msg_count,hv_wsm_data,hv_pos_x,hv_pos_y,hv_pos_z,hv_speed,hv_accel,hv_heading,hv_length,hv_width,hv_height,attack_type,eebl_warn,ima_warn,attack_type_num
108,234,-1,87.6568,87.656899293434,107,genuine,1742.45,2547.1,0,6.34196e-5,-6.82789e-5,1.54969,-4.55191e-13,5,1.8,1.5,107,genuine,1727.15,2427.53,0,0,0,-1.44123,5,1.8,1.5,Genuine,0,0,45
282,96,-1,56.0434,56.043504375948,47,genuine,2150.69,1963.94,0,27.552,0.204792,0.101022,1.80328e-12,5,1.8,1.5,47,genuine,1736.77,1853.9,0,24.1414,-0.563966,2.48359,5,1.8,1.5,Genuine,0,0,45
378,234,-1,79.3904,79.390489830041,24,genuine,1732.41,2443.87,0,0,0,1.69315,0,5,1.8,1.5,24,genuine,1720.86,2379.93,0,21.0054,-4.41031,-1.44497,5,1.8,1.5,Genuine,0,0,45
528,576,-1,83.8265,83.826587155972,43,genuine,3315.39,1031.35,0,13.6304,1.42114,-2.5564,1.01696e-12,5,1.8,1.5,18,genuine,3335.15,1018.53,0,10.3624,1.63031,-2.60927,5,1.8,1.5,Genuine,0,0,45
480,576,-1,30.0611,30.061235488587,43,genuine,3373.1,998.924,0,25.5391,-0.299807,-2.69589,3.81917e-13,5,1.8,1.5,120,genuine,3303.81,589.006,0,12.6305,0.179117,3.07066,5,1.8,1.5,Genuine,0,0,45
150,408,-1,94.2215,94.22160598234,45,genuine,1737.25,2482.9,0,6.29172,1.31787,1.69233,0.00574691,5,1.8,1.5,46,genuine,1742.07,2561.57,0,0.880036,0.869317,1.54091,5,1.8,1.5,Genuine,0,0,46
378,540,-1,56.0278,56.027910106217,32,genuine,1732.41,2443.87,0,0,0,1.69315,0,5,1.8,1.5,21,genuine,1687.8,2226.51,0,8.57125,-4.5,2.57761,5,1.8,1.5,Genuine,0,0,46
1671895566,198,102,68.2471,68.24722752336,39,ghost,1244.75,1091.7,0,0,0,2.09444,0,5,1.8,1.5,41,genuine,1149.34,1542.31,0,4.86448,-1.74482,0.697047,5,1.8,1.5,SuddenAppearance,0,0,46
2091910983,456,306,57.7588,57.75893174564,84,ghost,924.704,1849,0,0,-4.20521,0.697047,0,5,1.8,1.5,65,genuine,1514.51,1320.28,0,24.3999,0.280436,2.43146,5,1.8,1.5,SuddenAppearance,0,0,46
108,384,-1,97.1814,97.181480411772,8,genuine,1741.94,2527.68,0,8.3093,1.52814,1.64139,0.0917064,5,1.8,1.5,75,genuine,1749.42,2645.2,0,16.0043,-1.33976,1.95866,5,1.8,1.5,Genuine,0,0,46
150,84,-1,89.8215,89.821606042635,1,genuine,1738.58,2493.92,0,0,0,1.68052,0,5,1.8,1.5,2,genuine,1741.5,2605.95,0,14.5352,-3.55626,1.62316,5,1.8,1.5,Genuine,0,0,46
1931622650,390,432,83.6485,83.648640149852,112,ghost,1641.15,820.526,0,0,2.10025,2.66851,0.0425915,5,1.8,1.5,68,genuine,1634.45,817.669,0,0.98573,2.26753,2.74149,5,1.8,1.5,SuddenAppearance,0,0,46
405324010,534,522,57.2833,57.283435942191,24,ghost,1627.78,3532.33,0,0,-4.5,-1.92529,0,5,1.8,1.5,34,genuine,1607.68,3395.79,0,27.1804,1.69297,0.853756,5,1.8,1.5,SuddenAppearance,0,0,46
282,366,-1,45.7281,45.72824447989,64,genuine,1857.99,1950.65,0,28.985,-0.368033,-0.319732,1.7214e-12,5,1.8,1.5,72,genuine,2024.39,1699.43,0,13.3883,1.21632,-1.96627,5,1.8,1.5,Genuine,0,0,46
726355114,516,402,91.765,91.76513497378,54,ghost,1571.36,831.317,0,0,1.38107,-2.74263,-0.00391621,5,1.8,1.5,122,genuine,1625.93,809.95,0,0,0,2.69734,5,1.8,1.5,SuddenAppearance,0,0,46
961290750,366,498,63.3981,63.398227273467,7,ghost,1739.21,2499.95,0,0,0.241647,-1.11519,0,5,1.8,1.5,121,genuine,1755.65,1735.89,0,21.3073,-0.770365,2.77412,5,1.8,1.5,SuddenAppearance,0,0,46
456,312,-1,60.5181,60.518262585811,92,genuine,1459.83,1279.59,0,24.4279,0.108506,2.54605,-1.25233e-12,5,1.8,1.5,93,genuine,1239.79,1070.41,0,0,0,-2.41503,5,1.8,1.5,Genuine,0,0,46
133483406,102,582,86.4567,86.456870104661,26,ghost,1300.9,1186.7,0,0,-1.21926,2.17579,0.00655389,5,1.8,1.5,96,genuine,1244.68,1091.63,0,0,0,2.3924,5,1.8,1.5,SuddenAppearance,0,0,46
222160409,510,462,94.9911,94.991284666745,10,ghost,1249.8,1108.98,0,0,1.63883,0.932492,3.65263e-13,5,1.8,1.5,28,genuine,1179.06,1514.34,0,8.34039,2.52735,0.884407,5,1.8,1.5,SuddenAppearance,0,0,46
1335876509,84,360,61.622,61.622125327307,41,ghost,2022.49,3074.18,0,0,-1.49523,0.846814,0.192218,5,1.8,1.5,104,genuine,1710.35,3252.39,0,26.1573,-0.434982,1.0315,5,1.8,1.5,SuddenAppearance,0,0,46
66,384,-1,53.3561,53.356248920919,20,genuine,2373.53,3424.74,0,13.0314,2.14938,2.14675,-0.297597,5,1.8,1.5,21,genuine,2160.44,3169.9,0,26.2602,-0.260815,2.5466,5,1.8,1.5,Genuine,0,0,46
1982206324,348,384,58.448,58.448192954871,26,ghost,1976.25,3043.08,0,0,1.43522,2.36328,-0.0816544,5,1.8,1.5,71,genuine,2382.33,3481.62,0,15.8975,1.45827,1.17136,5,1.8,1.5,SuddenAppearance,0,0,46
1395590420,204,480,47.3847,47.384984599113,26,ghost,3004.15,1283.54,0,0,-0.125472,1.55256,0,5,1.8,1.5,89,genuine,3059.18,1117.72,0,16.491,0.130137,-1.45678,5,1.8,1.5,SuddenAppearance,0,0,46
1003338411,366,96,87.0872,87.087329295919,71,ghost,1436.71,1122.33,0,0,-0.402615,2.17871,0.00390077,5,1.8,1.5,102,genuine,1506.45,1313.33,0,21.3396,0.376784,2.42995,5,1.8,1.5,SuddenAppearance,0,0,46
1924149032,198,210,94.9574,94.957536142,66,ghost,1230.33,1563.62,0,0,2.3649,0.704594,2.94209e-13,5,1.8,1.5,53,genuine,1161.52,1531.64,0,5.53165,1.50976,0.705199,5,1.8,1.5,SuddenAppearance,0,0,46
126,78,-1,65.5632,65.563293549111,103,genuine,2547.14,3414.43,0,0.66814,-0.814625,1.7854,0.0122717,5,1.8,1.5,14,genuine,2407.61,3444.63,0,10.7425,-4.5,-2.61995,5,1.8,1.5,Genuine,0,0,46
829161543,66,36,41.3244,41.32452610981,84,ghost,2398.75,3442.42,0,0,1.4922,-2.78964,0.107233,5,1.8,1.5,28,genuine,2534.06,3398.61,0,26.435,0.583493,-2.54817,5,1.8,1.5,SuddenAppearance,0,0,46
1743359886,294,294,45.0821,45.082271159685,105,ghost,2835.58,2321.5,0,0,-0.0246895,-3.08697,0,5,1.8,1.5,66,genuine,2795.22,2324.76,0,15.4546,0.310969,0.0806783,5,1.8,1.5,SuddenAppearance,0,0,46
486,102,-1,56.1583,56.158408423641,118,genuine,1613.23,1453.48,0,8.99209,2.02875,1.96294,0.0691119,5,1.8,1.5,49,genuine,1247.15,1093.79,0,5.66908,-4.5,2.31478,5,1.8,1.5,Genuine,0,0,46
534,150,-1,98.5133,98.513430056767,62,genuine,1741.86,2568.6,0,5.85041,1.90789,1.54091,0,5,1.8,1.5,88,genuine,1732.55,2444.98,0,11.5441,0.675893,1.69315,5,1.8,1.5,Genuine,0,0,46
468,582,-1,82.5143,82.514398821497,56,genuine,1324.78,1194.31,0,21.6972,1.6902,-0.479482,0.353051,5,1.8,1.5,2,genuine,1256.29,1118.86,0,7.21202,2.2955,-0.365105,5,1.8,1.5,Genuine,0,0,46
724241924,366,372,71.6543,71.65448611996,13,ghost,1171.52,1523.13,0,0,-0.127912,1.7709,-4.61853e-13,5,1.8,1.5,76,genuine,1651.08,1599.32,0,21.3366,-0.838557,1.89498,5,1.8,1.5,SuddenAppearance,0,0,46
1909482322,84,258,36.9262,36.926379747642,9,ghost,1032.84,3722.63,0,0,-4.5,1.73846,-0.482021,5,1.8,1.5,113,genuine,1551.03,3671.2,0,26.2388,0.843911,2.11448,5,1.8,1.5,SuddenAppearance,0,0,46
114,192,-1,71.6485,71.648605889409,7,genuine,2646.58,2323.29,0,0,0,-3.03761,0,5,1.8,1.5,76,genuine,3152.3,2308.77,0,17.5829,2.267,3.13182,5,1.8,1.5,Genuine,0,0,46
456,510,-1,96.4181,96.418255406964,67,genuine,1254.6,1102.72,0,0,0,2.1819,0,5,1.8,1.5,42,genuine,1187.88,1502.45,0,11.1898,2.23438,0.932492,5,1.8,1.5,Genuine,0,0,46
1494013552,462,300,81.988,81.98818760152,86,ghost,1683.6,1675.92,0,0,-0.540727,1.80872,0,5,1.8,1.5,50,genuine,1234.19,1075.4,0,0,0,-2.41503,5,1.8,1.5,SuddenAppearance,0,0,46
1038634081,216,582,66.4567,66.456866334808,44,ghost,1219.65,1336.53,0,0,-4.4744,2.09444,9.14824e-13,5,1.8,1.5,23,genuine,1346.73,1781.33,0,27.2729,-0.236623,1.92436,5,1.8,1.5,SuddenAppearance,0,0,46
46663163,66,384,89.648,89.648372230226,108,ghost,1794.22,2742.96,0,0,1.715,-1.13787,7.66054e-13,5,1.8,1.5,127,genuine,1844.5,2829.36,0,6.78824,-4.5,2.51479,5,1.8,1.5,SuddenAppearance,0,0,46
246,294,-1,14.4893,14.489406755073,19,genuine,2899.88,2648.24,0,13.0922,0.488609,2.04708,-1.64313e-12,5,1.8,1.5,16,genuine,2652.1,2179.36,0,21.1895,-0.320968,-0.946252,5,1.8,1.5,Genuine,0,0,46
168,24,-1,73.1227,73.122766633025,90,genuine,3275.62,1057.7,0,19.8744,1.57393,-2.5564,-1.5099e-12,5,1.8,1.5,90,genuine,3036.94,1259.7,0,10.716,-3.82854,-2.51536,5,1.8,1.5,Genuine,0,0,46
366,318,-1,5.73186,5.731973152291,56,genuine,2173.9,1477.7,0,11.3899,2.2656,-0.309556,-1.45606e-12,5,1.8,1.5,57,genuine,2194.14,1436.07,0,10.9279,1.30724,2.80664,5,1.8,1.5,Genuine,0,0,46
504,438,-1,27.0914,27.091554274165,13,genuine,1721.42,2437.72,0,0,0,0.046608,0,5,1.8,1.5,14,genuine,1880.45,2413.07,0,19.6758,0.0690373,0.0099802,5,1.8,1.5,Genuine,0,0,46
462,312,-1,83.691,83.691119876898,67,genuine,1234.19,1075.4,0,0,0,-2.41503,0,5,1.8,1.5,68,genuine,1239.79,1070.41,0,0,0,-2.41503,5,1.8,1.5,Genuine,0,0,46
312,582,-1,55.0029,55.003014991503,37,genuine,1239.79,1070.41,0,0,0,-2.41503,0,5,1.8,1.5,111,genuine,1185.78,1501.71,0,0,0,-0.31984,5,1.8,1.5,Genuine,0,0,46
378,504,-1,74.6278,74.627906156748,12,genuine,1732.41,2443.87,0,0,0,1.69315,0,5,1.8,1.5,105,genuine,2245.53,2384.16,0,20.8382,0.122673,0.0690775,5,1.8,1.5,Genuine,0,0,46
282,462,-1,15.7281,15.728244410902,28,genuine,1446.82,1241.81,0,28.9715,0.28369,-1.23658,-4.35207e-13,5,1.8,1.5,28,genuine,1435.7,897.586,0,10.2751,1.37978,-2.20978,5,1.8,1.5,Genuine,0,0,46
570,240,-1,65.9389,65.93897396885,119,genuine,2994.71,1286.78,0,0,0,-2.61116,0,5,1.8,1.5,19,genuine,2855.77,1282.32,0,0.00815697,-0.00966034,2.74876,5,1.8,1.5,Genuine,0,0,46
60,576,-1,86.7833,86.783467884564,5,genuine,2988.24,1290.58,0,0,0,-2.61116,0,5,1.8,1.5,46,genuine,3302.62,1039.81,0,16.1413,1.3087,-2.5564,5,1.8,1.5,Genuine,0,0,46
60,240,-1,51.8833,51.883457417451,26,genuine,2988.24,1290.58,0,0,0,-2.61116,0,5,1.8,1.5,6,genuine,2947.53,1302.56,0,12.1481,1.96773,-2.95283,5,1.8,1.5,Genuine,0,0,46
1557087545,396,378,37.4279,37.428070898185,117,ghost,1721.46,2570.62,0,0,1.5101,2.00377,4.17444e-13,5,1.8,1.5,117,genuine,1827.24,2798.84,0,0,0,-2.68384,5,1.8,1.5,SuddenAppearance,0,0,46
102,312,-1,64.8469,64.847061416936,7,genuine,1244.68,1091.63,0,0,0,2.3924,0,5,1.8,1.5,8,genuine,1239.79,1070.41,0,0,0,-2.41503,5,1.8,1.5,Genuine,0,0,46
1866790,504,540,39.979,39.979131398773,116,ghost,1792.58,2400.75,0,0,-4.5,-3.13073,8.16213e-4,5,1.8,1.5,14,genuine,1721.42,2437.72,0,0,0,0.046608,5,1.8,1.5,SuddenAppearance,0,0,46
582,312,-1,74.5566,74.55670202639,50,genuine,1219.7,1185.56,0,25.713,-4.18574,1.70109,-0.154902,5,1.8,1.5,105,genuine,1239.79,1070.41,0,0,0,-2.41503,5,1.8,1.5,Genuine,0,0,46
312,102,-1,95.2029,95.203008053416,55,genuine,1226.61,1085.4,0,6.0456,-4.5,-2.06668,0.249694,5,1.8,1.5,55,genuine,1244.68,1091.63,0,0,0,2.3924,5,1.8,1.5,Genuine,0,0,46
444,582,-1,82.0644,82.064480119069,51,genuine,1250.01,1096.84,0,2.03028e-5,-2.29495e-5,2.26024,3.76267e-7,5,1.8,1.5,126,genuine,1254.3,1116.16,0,6.13396,2.00152,-0.649924,5,1.8,1.5,Genuine,0,0,46
1150854691,516,516,19.8946,19.894812961195,43,ghost,2044.17,1190.48,0,0,-1.60297,-0.944683,0.192935,5,1.8,1.5,44,genuine,2037.71,1163.9,0,11.6764,0.0504167,-1.33205,5,1.8,1.5,SuddenAppearance,0,0,46
84,534,-1,23.4002,23.400276101496,105,genuine,1776.76,3882.29,0,20.6099,0.311019,2.74509,0,5,1.8,1.5,79,genuine,1833.64,3909.23,0,14.3015,2.51053,2.66689,5,1.8,1.5,Genuine,0,0,46
468,582,-1,51.3143,51.314394984135,0,genuine,1259.61,1614.33,0,28.4976,-0.874297,2.09941,-0.128611,5,1.8,1.5,74,genuine,1185.78,1501.71,0,0,0,-0.31984,5,1.8,1.5,Genuine,0,0,46
1510269234,312,366,96.132,96.132134634221,108,ghost,1295.31,1162.47,0,0,-6.86608e-5,2.18235,3.4543e-7,5,1.8,1.5,65,genuine,1225.95,1088.77,0,2.07948,-3.83521,-1.83566,5,1.8,1.5,SuddenAppearance,0,0,46
270,240,-1,58.4844,58.484521576252,114,genuine,2848.83,1279.44,0,0,0,2.74876,0,5,1.8,1.5,72,genuine,2864.05,1285.75,0,5.88596,-3.01034,2.74892,5,1.8,1.5,Genuine,0,0,46
402,516,-1,91.3649,91.364969876629,16,genuine,1487.7,874.032,0,25.2824,0.982431,0.518985,-0.0629316,5,1.8,1.5,118,genuine,1625.93,809.95,0,0,0,2.69734,5,1.8,1.5,Genuine,0,0,46
1497235849,354,150,32.0216,32.021775793576,13,ghost,1844.75,2829.54,0,0,1.96876,1.99935,0.044003,5,1.8,1.5,63,genuine,1837.78,2849.78,0,18.7829,-0.851113,1.67404,5,1.8,1.5,SuddenAppearance,0,0,46
552,78,-1,68.4486,68.448742659577,93,genuine,2397.74,3454.51,0,1.25032,2.29869,1.14035,0.0983932,5,1.8,1.5,43,genuine,2387.18,3440.67,0,9.92929,1.96685,2.40069,5,1.8,1.5,Genuine,0,0,46
30,24,-1,32.8808,32.880939514861,34,genuine,3321.77,967.461,0,14.2283,0.135841,-0.804977,0,5,1.8,1.5,72,genuine,3501.63,1099.15,0,14.5601,0.226626,2.98242,5,1.8,1.5,Genuine,0,0,46
312,102,-1,51.5029,51.503009148386,2,genuine,1239.79,1070.41,0,9.80451e-5,-1.27776e-4,-2.41503,0,5,1.8,1.5,2,genuine,1286.28,1154.05,0,22.983,-0.405912,2.20927,5,1.8,1.5,Genuine,0,0,46
1690262300,300,486,85.3584,85.358566574939,54,ghost,1258.3,1107.78,0,0,-0.850138,1.94522,0,5,1.8,1.5,84,genuine,1679.36,1660.96,0,4.41306,2.1353,1.53968,5,1.8,1.5,SuddenAppearance,0,0,46
288,348,-1,1.2096,1.209718234479,11,genuine,2653.29,3826.92,0,2.42326,2.26239,0.400402,0.00726013,5,1.8,1.5,11,genuine,2475.91,3994.6,0,2.46601,1.60985,0.319848,5,1.8,1.5,Genuine,0,0,46
928307802,390,510,97.8702,97.870348532357,69,ghost,1217.5,1459.1,0,0,-1.21367e-5,2.18235,6.00115e-8,5,1.8,1.5,82,genuine,1626.35,813.682,0,0,0,2.67687,5,1.8,1.5,SuddenAppearance,0,0,46
1003338411,468,96,83.9872,83.98732113136,40,ghost,1461.81,1175.13,0,0,-2.61328,2.05938,0.0299756,5,1.8,1.5,71,genuine,1351.81,1210.78,0,22.8797,0.170882,-0.565095,5,1.8,1.5,SuddenAppearance,0,0,46
348,360,-1,50.1497,50.14977548522,116,genuine,2374.29,3547.54,0,12.2167,-4.5,2.40608,0.274711,5,1.8,1.5,117,genuine,2307.46,3316.77,0,25.4769,1.85934,2.11919,5,1.8,1.5,Genuine,0,0,46
570,330,-1,22.1389,22.138978694597,65,genuine,3058.1,1091.15,0,10.6016,-0.119348,-1.62997,0,5,1.8,1.5,92,genuine,2756.89,1240.75,0,16.959,1.50481,2.74155,5,1.8,1.5,Genuine,0,0,46
282,366,-1,50.7281,50.728237555576,88,genuine,2000.71,1975.61,0,29.0188,0.436051,-0.0189892,0.143714,5,1.8,1.5,122,genuine,1991.86,1731.43,0,11.352,0.265073,3.06019,5,1.8,1.5,Genuine,0,0,46
402,456,-1,62.8649,62.865098741059,115,genuine,1219.72,1185.73,0,25.1922,-0.467735,1.70109,-0.165437,5,1.8,1.5,116,genuine,1413.45,1248.15,0,24.3965,0.866397,2.54578,5,1.8,1.5,Genuine,0,0,46
300,102,-1,34.9879,34.9880164937,92,genuine,1246.4,1093,0,4.67901,-4.5,2.32752,0.054335,5,1.8,1.5,93,genuine,1579.38,1390.35,0,18.9951,1.76564,2.17175,5,1.8,1.5,Genuine,0,0,46
2111685169,534,354,85.075,85.075139227685,54,ghost,1734.25,2458.86,0,0,2.26105,-1.13787,7.63833e-13,5,1.8,1.5,56,genuine,1790.66,2735.51,0,24.6687,1.52514,2.01625,5,1.8,1.5,SuddenAppearance,0,0,46
534,408,-1,47.0133,47.01343129082,59,genuine,1537.77,3555.31,0,6.69936,2.6,1.41986,0.111205,5,1.8,1.5,86,genuine,1571.24,3454.92,0,18.6296,2.17216,1.16173,5,1.8,1.5,Genuine,0,0,46
168,576,-1,78.7227,78.722774154018,18,genuine,3161.07,1141.44,0,30.1611,0.469349,-2.38481,0.316459,5,1.8,1.5,94,genuine,3343.04,992.344,0,7.18584,-0.0980167,-0.896166,5,1.8,1.5,Genuine,0,0,46
162,216,-1,93.7177,93.717783061372,66,genuine,1165.12,1528.57,0,4.81546,2.24291,0.704594,0,5,1.8,1.5,40,genuine,1224.1,1552.82,0,0,0,2.09385,5,1.8,1.5,Genuine,0,0,46
96,456,-1,67.387,67.387163060881,41,genuine,1574.26,1640.56,0,24.2219,0.749276,1.9278,-4.26326e-13,5,1.8,1.5,33,genuine,1322.25,1186.68,0,24.3244,-0.262329,2.4958,5,1.8,1.5,Genuine,0,0,46
1690262300,102,486,75.1584,75.158562460449,80,ghost,1317.47,1179.39,0,0,0.435515,1.77684,0,5,1.8,1.5,111,genuine,1244.68,1091.63,0,0,0,2.3924,5,1.8,1.5,SuddenAppearance,0,0,46
133483406,456,582,83.9567,83.956866101919,1,ghost,1274.75,1148.16,0,0,-2.61328,2.05938,0.0299756,5,1.8,1.5,71,genuine,1254.6,1102.72,0,5.4922e-4,-4.42276e-4,2.1819,5,1.8,1.5,SuddenAppearance,0,0,46
492,504,-1,40.2961,40.296255697169,17,genuine,1795.91,1926.14,0,25.7479,-0.511746,-0.413079,0.354208,5,1.8,1.5,18,genuine,1721.42,2437.72,0,0,0,0.046608,5,1.8,1.5,Genuine,0,0,46
24,570,-1,93.4354,93.435522006098,37,genuine,3012.92,1275.91,0,1.62204,1.84266,-2.57242,1.51879e-12,5,1.8,1.5,10,genuine,2987.8,1290.82,0,5.27497,2.27169,-2.61473,5,1.8,1.5,Genuine,0,0,46
1993198564,66,174,87.5086,87.508789314083,7,ghost,1884.27,2832.57,0,0,-4.5,2.51644,0.0165666,5,1.8,1.5,106,genuine,1858.94,2839.81,0,8.32394,-3.76875,2.51479,5,1.8,1.5,SuddenAppearance,0,0,46
1637386065,516,372,92.0543,92.054491036027,2,ghost,1179.87,1514.01,0,0,-0.00257599,2.18233,2.37162e-5,5,1.8,1.5,125,genuine,1625.93,809.95,0,0,0,2.69734,5,1.8,1.5,SuddenAppearance,0,0,46
724241924,468,372,78.5543,78.554484788903,82,ghost,1171.52,1523.13,0,0,-0.619596,1.77684,3.81917e-13,5,1.8,1.5,17,genuine,1273.73,1146.64,0,13.7714,2.56992,-1.01325,5,1.8,1.5,SuddenAppearance,0,0,46
120,348,-1,59.7111,59.711260660793,17,genuine,2544.36,3406.8,0,0,0,1.95763,0,5,1.8,1.5,84,genuine,2393.15,3462,0,18.3868,1.3142,0.974323,5,1.8,1.5,Genuine,0,0,46
438,504,-1,17.1894,17.189487301032,42,genuine,1686.5,2415.19,0,19.5589,-1.05459,0.0425138,-0.0545295,5,1.8,1.5,42,genuine,1721.42,2437.72,0,0,0,0.046608,5,1.8,1.5,Genuine,0,0,46
558,138,-1,26.673,26.673127298491,38,genuine,2911.37,2280.14,0,21.787,-0.457029,-2.33997,-0.250367,5,1.8,1.5,10,genuine,2798.33,2304.37,0,26.2,-0.868558,-3.03256,5,1.8,1.5,Genuine,0,0,46
34412707,228,342,32.2528,32.252989667543,20,ghost,1764.35,3203.37,0,0,-0.569414,-1.83412,0.00315851,5,1.8,1.5,66,genuine,1844.11,2829.08,0,6.44683,-4.5,2.51479,5,1.8,1.5,SuddenAppearance,0,0,46
1348259929,366,402,78.365,78.365128315419,61,ghost,1290.33,1041.48,0,0,0.883762,1.77684,0,5,1.8,1.5,15,genuine,1616.14,1460.7,0,21.308,-0.91145,1.917,5,1.8,1.5,SuddenAppearance,0,0,46
450,228,-1,11.7641,11.764254570343,13,genuine,1983.49,2963.27,0,14.1384,-0.242557,-2.7479,1.73195e-13,5,1.8,1.5,117,genuine,1943.74,2974.34,0,3.99418,-1.32972,-1.09037,5,1.8,1.5,Genuine,0,0,46
1494013552,312,300,85.388,85.388185142037,120,ghost,1679.61,1653.02,0,0,-0.850138,1.94522,0,5,1.8,1.5,85,genuine,1239.79,1070.41,0,0,0,-2.41503,5,1.8,1.5,SuddenAppearance,0,0,46
276,510,-1,90.4381,90.438209908106,73,genuine,1213.45,1534.38,0,0,0,2.09444,0,5,1.8,1.5,110,genuine,1165.9,1527.91,0,0.160488,0.87034,0.704594,5,1.8,1.5,Genuine,0,0,46
472675252,456,234,59.5409,59.541039952397,12,ghost,1534.31,1956.39,0,0,1.64408,2.03561,0,5,1.8,1.5,83,genuine,1480.01,1293.29,0,24.3643,0.282596,2.52877,5,1.8,1.5,SuddenAppearance,0,0,46
534,408,-1,90.5133,90.513434691686,110,genuine,1743.18,2625.22,0,14.6863,-1.93688,1.80967,-0.031443,5,1.8,1.5,9,genuine,1742.06,2562.16,0,0.0702764,-0.0884348,1.54091,5,1.8,1.5,Genuine,0,0,46
1616929974,408,18,66.2981,66.298216564438,85,ghost,1722.78,2550.38,0,0,0.892466,1.9844,0,5,1.8,1.5,22,genuine,1841.23,3013.28,0,29.1143,0.366666,1.5396,5,1.8,1.5,SuddenAppearance,0,0,46
717448072,222,222,25.0454,25.045519879222,26,ghost,2628.54,3818.76,0,0,0.65095,1.77047,-0.0738098,5,1.8,1.5,122,genuine,2639.85,3824.78,0,6.53112,0.126242,2.65238,5,1.8,1.5,SuddenAppearance,0,0,46
1184353682,306,444,70.0645,70.064639394701,87,ghost,1249.4,1095.53,0,0,0,0.704594,0,5,1.8,1.5,60,genuine,905.291,1746.45,0,10.5995,2.37393,0.621639,5,1.8,1.5,SuddenAppearance,0,0,46
1223711839,138,138,69.7196,69.719790168368,29,ghost,2440.46,2345.63,0,0,0,-3.0294,0,5,1.8,1.5,57,genuine,2440.36,2345.64,0,0,0,-3.02946,5,1.8,1.5,SuddenAppearance,0,0,46
1183772066,384,342,84.5528,84.552996596816,58,ghost,1742.28,2532.2,0,0,2.22253,-1.25659,0.799542,5,1.8,1.5,77,genuine,1839.12,2826.78,0,5.68207,2.49082,2.71762,5,1.8,1.5,SuddenAppearance,0,0,46
1402278024,432,390,87.1427,87.142859991774,38,ghost,1626.44,813.727,0,0,2.51483,-2.78115,0.20714,5,1.8,1.5,102,genuine,1634.83,817.839,0,1.50508,-1.11134,2.74439,5,1.8,1.5,SuddenAppearance,0,0,46
133483406,510,582,98.1567,98.156876500751,15,ghost,1543.2,1341.52,0,0,0,2.18235,0,5,1.8,1.5,59,genuine,1200.03,1484.17,0,14.5477,2.5901,1.04776,5,1.8,1.5,SuddenAppearance,0,0,46
1751959565,384,36,71.4244,71.424530522297,34,ghost,1913.71,2990.69,0,0,-0.79013,-0.598848,0.0589543,5,1.8,1.5,73,genuine,1869.61,2847.54,0,12.5201,-2.82393,2.51479,5,1.8,1.5,SuddenAppearance,0,0,46
312,300,-1,38.5029,38.503010132993,0,genuine,1252.98,1058.69,0,9.21155,-4.07232,-2.41503,0,5,1.8,1.5,0,genuine,1238.91,1086.97,0,5.57958,1.69082,2.46145,5,1.8,1.5,Genuine,0,0,46
462,456,-1,88.491,88.491116259955,115,genuine,1234.19,1075.4,0,0,0,-2.41503,0,5,1.8,1.5,116,genuine,1254.6,1102.72,0,0,0,2.1819,5,1.8,1.5,Genuine,0,0,46
558,294,-1,8.77302,8.7731398219990009,2,genuine,2771.9,2260.78,0,11.9358,1.47916,1.93269,-8.34888e-13,5,1.8,1.5,86,genuine,2575.05,2093.43,0,17.0921,1.92089,-0.715588,5,1.8,1.5,Genuine,0,0,46
1366073239,432,456,96.7183,96.718425422327,51,ghost,1254.66,1102.81,0,0,-0.291882,-2.4715,-1.13687e-12,5,1.8,1.5,70,genuine,1633.33,817.17,0,9.34525e-5,-1.08002e-4,2.73301,5,1.8,1.5,SuddenAppearance,0,0,46
504,540,-1,45.6914,45.691548580171,71,genuine,1721.93,2437.69,0,1.41921,2.10152,0.046608,1.82049e-12,5,1.8,1.5,46,genuine,1769.04,2353.72,0,18.5981,-0.156777,1.68668,5,1.8,1.5,Genuine,0,0,46
1141919996,300,300,6.98802,6.988185216891,68,ghost,1288.94,970.935,0,0,1.91851,-0.985836,-3.81917e-13,5,1.8,1.5,69,genuine,1270.14,944.002,0,13.3313,2.37409,-0.961204,5,1.8,1.5,SuddenAppearance,0,0,46
1951108501,192,192,64.9323,64.932442550595,16,ghost,3203.49,2304.59,0,0,0,-3.03761,0,5,1.8,1.5,9,genuine,3229.71,2300.42,0,11.4225,-4.5,-2.98354,5,1.8,1.5,SuddenAppearance,0,0,46
1104653713,456,312,84.603,84.603177939167,74,ghost,1239.87,1070.35,0,0,-1.97624,2.10417,0.0739351,5,1.8,1.5,77,genuine,1254.6,1102.72,0,2.65397e-4,-2.69164e-4,2.1819,5,1.8,1.5,SuddenAppearance,0,0,46
1471831602,510,198,25.848,25.848115615978,109,ghost,996.924,2045.49,0,0,0.0711533,1.93944,-8.79297e-13,5,1.8,1.5,104,genuine,649.431,1733.21,0,29.1579,0.0373331,-0.0560351,5,1.8,1.5,SuddenAppearance,0,0,46
